exp,subject,session,item,standard,response,key,accuracy,con,con6
6,017,NA,15.6.05,A-REI.D,1,1,1,0.7,4
6,017,NA,15.6.06,A-REI.C,2,3,0,0.52,3
6,017,NA,15.6.03,A-SSE.A,2,2,1,0.66,3
6,017,NA,15.6.12,A-APR.B,2,2,1,0.63,3
6,017,NA,15.6.18,A-REI.B,4,4,1,0.67,4
6,017,NA,15.6.24,A-CED.A,4,4,1,0.7,4
6,017,NA,15.6.21,A-REI.A,1,1,1,0.69,4
6,017,NA,15.6.19,A-CED.A,2,2,1,0.58,3
6,017,NA,15.6.23,A-REI.B,3,1,0,0.42,2
6,017,NA,15.6.10,A-SSE.B,4,4,1,0.59,3
6,017,NA,14.6.23,A-CED.A,3,3,1,0.65,3
6,017,NA,14.6.12,A-SSE.B,4,1,0,0.06,0
6,017,NA,14.6.14,A-REI.C,2,2,1,0.64,3
6,017,NA,14.6.05,A-REI.B,1,1,1,0.83,4
6,017,NA,14.6.16,A-CED.A,2,2,1,0.73,4
6,017,NA,14.6.22,A-CED.A,4,4,1,0.65,3
6,017,NA,14.6.08,A-REI.B,4,2,0,0.64,3
6,017,NA,14.6.01,A-REI.A,2,1,0,0.34,2
6,017,NA,14.6.10,A-REI.B,3,2,0,0.33,1
6,017,NA,14.6.04,A-REI.D,2,2,1,0.57,3
6,017,NA,15.1.17,A-REI.B,3,4,0,0.82,4
6,017,NA,15.8.20,A-SSE.B,2,1,0,0.61,3
6,017,NA,15.8.17,A-REI.D,2,2,1,0.69,4
6,017,NA,15.1.24,A-APR.B,3,1,0,0.61,3
6,017,NA,15.1.07,A-REI.B,3,1,0,0.48,2
6,017,NA,15.1.01,A-SSE.A,2,2,1,0.57,3
6,017,NA,15.1.23,A-CED.A,2,4,0,0.63,3
6,017,NA,15.1.18,A-REI.D,3,3,1,0.64,3
6,017,NA,15.1.13,A-CED.A,3,3,1,0.72,4
6,017,NA,15.1.19,A-SSE.B,4,4,1,0.69,4
6,104,NA,14.6.23,A-CED.A,3,3,1,0.94,5
6,104,NA,14.6.12,A-SSE.B,1,1,1,0.98,5
6,104,NA,14.6.14,A-REI.C,2,2,1,1,5
6,104,NA,14.6.05,A-REI.B,1,1,1,1,5
6,104,NA,14.6.16,A-CED.A,2,2,1,1,5
6,104,NA,14.6.22,A-CED.A,4,4,1,1,5
6,104,NA,14.6.08,A-REI.B,2,2,1,1,5
6,104,NA,14.6.01,A-REI.A,1,1,1,0.22,1
6,104,NA,14.6.10,A-REI.B,4,2,0,1,5
6,104,NA,14.6.04,A-REI.D,2,2,1,0.61,3
6,104,NA,15.6.05,A-REI.D,4,1,0,0.33,1
6,104,NA,15.6.06,A-REI.C,3,3,1,0.77,4
6,104,NA,15.6.03,A-SSE.A,2,2,1,0.85,5
6,104,NA,15.6.12,A-APR.B,2,2,1,0.85,5
6,104,NA,15.6.18,A-REI.B,2,4,0,0,0
6,104,NA,15.6.24,A-CED.A,2,4,0,1,5
6,104,NA,15.6.21,A-REI.A,1,1,1,0.8,4
6,104,NA,15.6.19,A-CED.A,2,2,1,0.98,5
6,104,NA,15.6.23,A-REI.B,1,1,1,0.84,5
6,104,NA,15.6.10,A-SSE.B,4,4,1,0.72,4
6,104,NA,14.8.13,A-CED.A,2,2,1,0.96,5
6,104,NA,14.8.20,A-REI.B,1,1,1,0.99,5
6,104,NA,14.8.09,A-CED.A,3,3,1,0.97,5
6,104,NA,14.8.05,A-REI.D,4,4,1,1,5
6,104,NA,14.8.07,A-REI.D,1,1,1,1,5
6,104,NA,14.8.06,A-APR.A,2,2,1,1,5
6,104,NA,14.8.15,A-SSE.A,1,1,1,1,5
6,104,NA,15.6.17,A-SSE.A,2,2,1,0.13,0
6,104,NA,14.8.03,A-REI.B,3,3,1,0.99,5
6,104,NA,14.8.19,A-CED.A,4,4,1,0.99,5
6,104,NA,15.1.17,A-REI.B,4,4,1,0.99,5
6,104,NA,15.8.20,A-SSE.B,2,1,0,0,0
6,104,NA,15.8.17,A-REI.D,2,2,1,0.95,5
6,104,NA,15.1.24,A-APR.B,1,1,1,0.98,5
6,104,NA,15.1.07,A-REI.B,1,1,1,0.69,4
6,104,NA,15.1.01,A-SSE.A,2,2,1,0.96,5
6,104,NA,15.1.23,A-CED.A,4,4,1,0.9,5
6,104,NA,15.1.18,A-REI.D,3,3,1,0,0
6,104,NA,15.1.13,A-CED.A,3,3,1,0.99,5
6,104,NA,15.1.19,A-SSE.B,4,4,1,0.32,1
6,115,NA,15.6.05,A-REI.D,1,1,1,1,5
6,115,NA,15.6.06,A-REI.C,3,3,1,1,5
6,115,NA,15.6.03,A-SSE.A,4,2,0,0.18,1
6,115,NA,15.6.12,A-APR.B,2,2,1,1,5
6,115,NA,15.6.18,A-REI.B,2,4,0,0.09,0
6,115,NA,15.6.24,A-CED.A,2,4,0,0.35,2
6,115,NA,15.6.21,A-REI.A,1,1,1,1,5
6,115,NA,15.6.19,A-CED.A,2,2,1,0.88,5
6,115,NA,15.6.23,A-REI.B,2,1,0,0.69,4
6,115,NA,15.6.10,A-SSE.B,4,4,1,0.5,2
6,115,NA,14.6.23,A-CED.A,2,3,0,0.86,5
6,115,NA,14.6.12,A-SSE.B,3,1,0,0.96,5
6,115,NA,14.6.14,A-REI.C,1,2,0,0.28,1
6,115,NA,14.6.05,A-REI.B,3,1,0,0.1,0
6,115,NA,14.6.16,A-CED.A,4,2,0,0.9,5
6,115,NA,14.6.22,A-CED.A,4,4,1,1,5
6,115,NA,14.6.08,A-REI.B,2,2,1,0.03,0
6,115,NA,14.6.01,A-REI.A,1,1,1,0.93,5
6,115,NA,14.6.10,A-REI.B,2,2,1,0.87,5
6,115,NA,14.6.04,A-REI.D,2,2,1,1,5
6,115,NA,14.8.13,A-CED.A,3,2,0,1,5
6,115,NA,14.8.20,A-REI.B,3,1,0,1,5
6,115,NA,14.8.09,A-CED.A,1,3,0,1,5
6,115,NA,14.8.05,A-REI.D,4,4,1,0.04,0
6,115,NA,14.8.07,A-REI.D,2,1,0,1,5
6,115,NA,14.8.06,A-APR.A,2,2,1,0.98,5
6,115,NA,14.8.15,A-SSE.A,3,1,0,0.27,1
6,115,NA,15.6.17,A-SSE.A,3,2,0,0.7,4
6,115,NA,14.8.03,A-REI.B,3,3,1,0.09,0
6,115,NA,14.8.19,A-CED.A,2,4,0,0.04,0
6,115,NA,15.1.17,A-REI.B,3,4,0,0.1,0
6,115,NA,15.8.20,A-SSE.B,3,1,0,0.33,1
6,115,NA,15.8.17,A-REI.D,1,2,0,0.24,1
6,115,NA,15.1.24,A-APR.B,3,1,0,0.62,3
6,115,NA,15.1.07,A-REI.B,2,1,0,0.3,1
6,115,NA,15.1.01,A-SSE.A,2,2,1,0.21,1
6,115,NA,15.1.23,A-CED.A,4,4,1,0.23,1
6,115,NA,15.1.18,A-REI.D,2,3,0,0.62,3
6,115,NA,15.1.13,A-CED.A,1,3,0,0.32,1
6,115,NA,15.1.19,A-SSE.B,4,4,1,0.75,4
6,030,NA,14.8.13,A-CED.A,3,2,0,0.92,5
6,030,NA,14.8.20,A-REI.B,1,1,1,1,5
6,030,NA,14.8.09,A-CED.A,3,3,1,0.75,4
6,030,NA,14.8.05,A-REI.D,2,4,0,1,5
6,030,NA,14.8.07,A-REI.D,1,1,1,1,5
6,030,NA,14.8.06,A-APR.A,2,2,1,0.99,5
6,030,NA,14.8.15,A-SSE.A,1,1,1,1,5
6,030,NA,15.6.17,A-SSE.A,2,2,1,1,5
6,030,NA,14.8.03,A-REI.B,4,3,0,1,5
6,030,NA,14.8.19,A-CED.A,4,4,1,1,5
6,030,NA,14.6.23,A-CED.A,3,3,1,0.99,5
6,030,NA,14.6.12,A-SSE.B,1,1,1,1,5
6,030,NA,14.6.14,A-REI.C,2,2,1,1,5
6,030,NA,14.6.05,A-REI.B,1,1,1,1,5
6,030,NA,14.6.16,A-CED.A,2,2,1,1,5
6,030,NA,14.6.22,A-CED.A,4,4,1,1,5
6,030,NA,14.6.08,A-REI.B,2,2,1,1,5
6,030,NA,14.6.01,A-REI.A,1,1,1,0,0
6,030,NA,14.6.10,A-REI.B,2,2,1,0.82,4
6,030,NA,14.6.04,A-REI.D,4,2,0,0.79,4
6,030,NA,15.6.05,A-REI.D,1,1,1,0.81,4
6,030,NA,15.6.06,A-REI.C,3,3,1,1,5
6,030,NA,15.6.03,A-SSE.A,2,2,1,1,5
6,030,NA,15.6.12,A-APR.B,3,2,0,0.08,0
6,030,NA,15.6.18,A-REI.B,3,4,0,0.9,5
6,030,NA,15.6.24,A-CED.A,4,4,1,0.99,5
6,030,NA,15.6.21,A-REI.A,1,1,1,1,5
6,030,NA,15.6.19,A-CED.A,2,2,1,1,5
6,030,NA,15.6.23,A-REI.B,1,1,1,1,5
6,030,NA,15.6.10,A-SSE.B,4,4,1,0.99,5
6,030,NA,15.1.17,A-REI.B,4,4,1,1,5
6,030,NA,15.8.20,A-SSE.B,3,1,0,0,0
6,030,NA,15.8.17,A-REI.D,2,2,1,1,5
6,030,NA,15.1.24,A-APR.B,1,1,1,1,5
6,030,NA,15.1.07,A-REI.B,2,1,0,0,0
6,030,NA,15.1.01,A-SSE.A,2,2,1,1,5
6,030,NA,15.1.23,A-CED.A,4,4,1,1,5
6,030,NA,15.1.18,A-REI.D,3,3,1,1,5
6,030,NA,15.1.13,A-CED.A,3,3,1,1,5
6,030,NA,15.1.19,A-SSE.B,4,4,1,1,5
6,235,NA,14.6.23,A-CED.A,3,3,1,1,5
6,235,NA,14.6.12,A-SSE.B,1,1,1,1,5
6,235,NA,14.6.14,A-REI.C,2,2,1,0.83,4
6,235,NA,14.6.05,A-REI.B,1,1,1,1,5
6,235,NA,14.6.16,A-CED.A,2,2,1,1,5
6,235,NA,14.6.22,A-CED.A,4,4,1,0.75,4
6,235,NA,14.6.08,A-REI.B,2,2,1,0,0
6,235,NA,14.6.01,A-REI.A,1,1,1,0.89,5
6,235,NA,14.6.10,A-REI.B,2,2,1,1,5
6,235,NA,14.6.04,A-REI.D,2,2,1,1,5
6,235,NA,14.8.13,A-CED.A,2,2,1,0.89,5
6,235,NA,14.8.20,A-REI.B,1,1,1,1,5
6,235,NA,14.8.09,A-CED.A,3,3,1,1,5
6,235,NA,14.8.05,A-REI.D,4,4,1,1,5
6,235,NA,14.8.07,A-REI.D,1,1,1,0.89,5
6,235,NA,14.8.06,A-APR.A,2,2,1,0.83,4
6,235,NA,14.8.15,A-SSE.A,1,1,1,1,5
6,235,NA,15.6.17,A-SSE.A,4,2,0,0.23,1
6,235,NA,14.8.03,A-REI.B,3,3,1,1,5
6,235,NA,14.8.19,A-CED.A,4,4,1,1,5
6,235,NA,15.6.05,A-REI.D,1,1,1,1,5
6,235,NA,15.6.06,A-REI.C,3,3,1,0.98,5
6,235,NA,15.6.03,A-SSE.A,2,2,1,1,5
6,235,NA,15.6.12,A-APR.B,2,2,1,1,5
6,235,NA,15.6.18,A-REI.B,4,4,1,1,5
6,235,NA,15.6.24,A-CED.A,4,4,1,1,5
6,235,NA,15.6.21,A-REI.A,1,1,1,1,5
6,235,NA,15.6.19,A-CED.A,2,2,1,1,5
6,235,NA,15.6.23,A-REI.B,1,1,1,1,5
6,235,NA,15.6.10,A-SSE.B,4,4,1,1,5
6,235,NA,15.1.17,A-REI.B,4,4,1,1,5
6,235,NA,15.8.20,A-SSE.B,1,1,1,0,0
6,235,NA,15.8.17,A-REI.D,2,2,1,1,5
6,235,NA,15.1.24,A-APR.B,1,1,1,0.81,4
6,235,NA,15.1.07,A-REI.B,1,1,1,1,5
6,235,NA,15.1.01,A-SSE.A,2,2,1,1,5
6,235,NA,15.1.23,A-CED.A,4,4,1,1,5
6,235,NA,15.1.18,A-REI.D,3,3,1,0.99,5
6,235,NA,15.1.13,A-CED.A,3,3,1,1,5
6,235,NA,15.1.19,A-SSE.B,4,4,1,0.88,5
6,020,NA,15.6.05,A-REI.D,3,1,0,0.8,4
6,020,NA,15.6.06,A-REI.C,3,3,1,0.65,3
6,020,NA,15.6.03,A-SSE.A,2,2,1,0.91,5
6,020,NA,15.6.12,A-APR.B,2,2,1,0.52,3
6,020,NA,15.6.18,A-REI.B,4,4,1,0.57,3
6,020,NA,15.6.24,A-CED.A,3,4,0,0.1,0
6,020,NA,15.6.21,A-REI.A,1,1,1,0.44,2
6,020,NA,15.6.19,A-CED.A,2,2,1,0.81,4
6,020,NA,15.6.23,A-REI.B,3,1,0,0.77,4
6,020,NA,15.6.10,A-SSE.B,3,4,0,1,5
6,020,NA,14.8.13,A-CED.A,2,2,1,0.74,4
6,020,NA,14.8.20,A-REI.B,1,1,1,0.94,5
6,020,NA,14.8.09,A-CED.A,3,3,1,0.99,5
6,020,NA,14.8.05,A-REI.D,4,4,1,0.95,5
6,020,NA,14.8.07,A-REI.D,1,1,1,0.95,5
6,020,NA,14.8.06,A-APR.A,1,2,0,0.78,4
6,020,NA,14.8.15,A-SSE.A,1,1,1,0.97,5
6,020,NA,15.6.17,A-SSE.A,3,2,0,0.22,1
6,020,NA,14.8.03,A-REI.B,3,3,1,0.8,4
6,020,NA,14.8.19,A-CED.A,4,4,1,0.78,4
6,020,NA,14.6.23,A-CED.A,3,3,1,0.79,4
6,020,NA,14.6.12,A-SSE.B,1,1,1,0.85,5
6,020,NA,14.6.14,A-REI.C,2,2,1,0.47,2
6,020,NA,14.6.05,A-REI.B,1,1,1,0.89,5
6,020,NA,14.6.16,A-CED.A,1,2,0,0.94,5
6,020,NA,14.6.22,A-CED.A,4,4,1,0.65,3
6,020,NA,14.6.08,A-REI.B,2,2,1,1,5
6,020,NA,14.6.01,A-REI.A,2,1,0,0.28,1
6,020,NA,14.6.10,A-REI.B,2,2,1,0.4,2
6,020,NA,14.6.04,A-REI.D,4,2,0,0.08,0
6,020,NA,15.1.17,A-REI.B,4,4,1,0.99,5
6,020,NA,15.8.20,A-SSE.B,1,1,1,0.43,2
6,020,NA,15.8.17,A-REI.D,2,2,1,0.95,5
6,020,NA,15.1.24,A-APR.B,1,1,1,0.42,2
6,020,NA,15.1.07,A-REI.B,1,1,1,0.75,4
6,020,NA,15.1.01,A-SSE.A,2,2,1,0.99,5
6,020,NA,15.1.23,A-CED.A,2,4,0,0.18,1
6,020,NA,15.1.18,A-REI.D,3,3,1,0.74,4
6,020,NA,15.1.13,A-CED.A,3,3,1,0.56,3
6,020,NA,15.1.19,A-SSE.B,4,4,1,0.33,1
6,386,NA,14.8.13,A-CED.A,3,2,0,0.92,5
6,386,NA,14.8.20,A-REI.B,1,1,1,1,5
6,386,NA,14.8.09,A-CED.A,3,3,1,0.46,2
6,386,NA,14.8.05,A-REI.D,4,4,1,1,5
6,386,NA,14.8.07,A-REI.D,1,1,1,1,5
6,386,NA,14.8.06,A-APR.A,2,2,1,1,5
6,386,NA,14.8.15,A-SSE.A,1,1,1,1,5
6,386,NA,15.6.17,A-SSE.A,4,2,0,0.79,4
6,386,NA,14.8.03,A-REI.B,3,3,1,0.93,5
6,386,NA,14.8.19,A-CED.A,4,4,1,1,5
6,386,NA,14.6.23,A-CED.A,3,3,1,1,5
6,386,NA,14.6.12,A-SSE.B,1,1,1,1,5
6,386,NA,14.6.14,A-REI.C,4,2,0,0.99,5
6,386,NA,14.6.05,A-REI.B,1,1,1,1,5
6,386,NA,14.6.16,A-CED.A,2,2,1,0.95,5
6,386,NA,14.6.22,A-CED.A,4,4,1,1,5
6,386,NA,14.6.08,A-REI.B,4,2,0,0.45,2
6,386,NA,14.6.01,A-REI.A,1,1,1,0.92,5
6,386,NA,14.6.10,A-REI.B,3,2,0,0.01,0
6,386,NA,14.6.04,A-REI.D,2,2,1,0.99,5
6,386,NA,15.6.05,A-REI.D,1,1,1,0.96,5
6,386,NA,15.6.06,A-REI.C,3,3,1,0.58,3
6,386,NA,15.6.03,A-SSE.A,2,2,1,0.57,3
6,386,NA,15.6.12,A-APR.B,4,2,0,0.1,0
6,386,NA,15.6.18,A-REI.B,3,4,0,0.05,0
6,386,NA,15.6.24,A-CED.A,1,4,0,0.58,3
6,386,NA,15.6.21,A-REI.A,1,1,1,0.98,5
6,386,NA,15.6.19,A-CED.A,2,2,1,0.99,5
6,386,NA,15.6.23,A-REI.B,2,1,0,0.63,3
6,386,NA,15.6.10,A-SSE.B,2,4,0,0.65,3
6,386,NA,15.1.17,A-REI.B,4,4,1,0.97,5
6,386,NA,15.8.20,A-SSE.B,2,1,0,0.16,0
6,386,NA,15.8.17,A-REI.D,3,2,0,0.03,0
6,386,NA,15.1.24,A-APR.B,3,1,0,1,5
6,386,NA,15.1.07,A-REI.B,2,1,0,1,5
6,386,NA,15.1.01,A-SSE.A,2,2,1,1,5
6,386,NA,15.1.23,A-CED.A,4,4,1,0.93,5
6,386,NA,15.1.18,A-REI.D,3,3,1,0.98,5
6,386,NA,15.1.13,A-CED.A,3,3,1,0.97,5
6,386,NA,15.1.19,A-SSE.B,4,4,1,0.77,4
6,096,NA,14.6.23,A-CED.A,3,3,1,1,5
6,096,NA,14.6.12,A-SSE.B,1,1,1,1,5
6,096,NA,14.6.14,A-REI.C,4,2,0,0,0
6,096,NA,14.6.05,A-REI.B,1,1,1,0.96,5
6,096,NA,14.6.16,A-CED.A,2,2,1,0.98,5
6,096,NA,14.6.22,A-CED.A,4,4,1,0.99,5
6,096,NA,14.6.08,A-REI.B,2,2,1,0,0
6,096,NA,14.6.01,A-REI.A,1,1,1,0.5,2
6,096,NA,14.6.10,A-REI.B,2,2,1,0.8,4
6,096,NA,14.6.04,A-REI.D,1,2,0,0.95,5
6,096,NA,14.8.13,A-CED.A,2,2,1,1,5
6,096,NA,14.8.20,A-REI.B,1,1,1,1,5
6,096,NA,14.8.09,A-CED.A,3,3,1,0.98,5
6,096,NA,14.8.05,A-REI.D,4,4,1,0.98,5
6,096,NA,14.8.07,A-REI.D,1,1,1,0.98,5
6,096,NA,14.8.06,A-APR.A,2,2,1,0.98,5
6,096,NA,14.8.15,A-SSE.A,1,1,1,1,5
6,096,NA,15.6.17,A-SSE.A,3,2,0,0.5,2
6,096,NA,14.8.03,A-REI.B,3,3,1,0.99,5
6,096,NA,14.8.19,A-CED.A,4,4,1,0.98,5
6,096,NA,15.6.05,A-REI.D,1,1,1,0.99,5
6,096,NA,15.6.06,A-REI.C,3,3,1,0.98,5
6,096,NA,15.6.03,A-SSE.A,2,2,1,0.98,5
6,096,NA,15.6.12,A-APR.B,2,2,1,0.98,5
6,096,NA,15.6.18,A-REI.B,4,4,1,0.75,4
6,096,NA,15.6.24,A-CED.A,3,4,0,0.23,1
6,096,NA,15.6.21,A-REI.A,1,1,1,0.93,5
6,096,NA,15.6.19,A-CED.A,2,2,1,0.95,5
6,096,NA,15.6.23,A-REI.B,1,1,1,0.95,5
6,096,NA,15.6.10,A-SSE.B,4,4,1,0.98,5
6,096,NA,15.1.17,A-REI.B,4,4,1,0.99,5
6,096,NA,15.8.20,A-SSE.B,1,1,1,0.98,5
6,096,NA,15.8.17,A-REI.D,2,2,1,0.98,5
6,096,NA,15.1.24,A-APR.B,1,1,1,0.97,5
6,096,NA,15.1.07,A-REI.B,3,1,0,0.98,5
6,096,NA,15.1.01,A-SSE.A,2,2,1,0.98,5
6,096,NA,15.1.23,A-CED.A,2,4,0,0.97,5
6,096,NA,15.1.18,A-REI.D,3,3,1,0.97,5
6,096,NA,15.1.13,A-CED.A,3,3,1,0.99,5
6,096,NA,15.1.19,A-SSE.B,3,4,0,0.5,2
6,389,NA,15.6.05,A-REI.D,1,1,1,0.51,3
6,389,NA,15.6.06,A-REI.C,3,3,1,1,5
6,389,NA,15.6.03,A-SSE.A,4,2,0,0.82,4
6,389,NA,15.6.12,A-APR.B,2,2,1,1,5
6,389,NA,15.6.18,A-REI.B,3,4,0,0.2,1
6,389,NA,15.6.24,A-CED.A,2,4,0,0.5,2
6,389,NA,15.6.21,A-REI.A,2,1,0,0.84,5
6,389,NA,15.6.19,A-CED.A,1,2,0,0.54,3
6,389,NA,15.6.23,A-REI.B,3,1,0,0.28,1
6,389,NA,15.6.10,A-SSE.B,3,4,0,0.07,0
6,389,NA,14.8.13,A-CED.A,2,2,1,0.72,4
6,389,NA,14.8.20,A-REI.B,1,1,1,0.95,5
6,389,NA,14.8.09,A-CED.A,4,3,0,0.36,2
6,389,NA,14.8.05,A-REI.D,4,4,1,1,5
6,389,NA,14.8.07,A-REI.D,4,1,0,0.5,2
6,389,NA,14.8.06,A-APR.A,4,2,0,0.5,2
6,389,NA,14.8.15,A-SSE.A,1,1,1,0.97,5
6,389,NA,15.6.17,A-SSE.A,2,2,1,0.49,2
6,389,NA,14.8.03,A-REI.B,3,3,1,0.5,2
6,389,NA,14.8.19,A-CED.A,4,4,1,0.94,5
6,389,NA,14.6.23,A-CED.A,3,3,1,0.59,3
6,389,NA,14.6.12,A-SSE.B,3,1,0,0.29,1
6,389,NA,14.6.14,A-REI.C,4,2,0,0.5,2
6,389,NA,14.6.05,A-REI.B,1,1,1,0.95,5
6,389,NA,14.6.16,A-CED.A,4,2,0,0.9,5
6,389,NA,14.6.22,A-CED.A,4,4,1,0.85,5
6,389,NA,14.6.08,A-REI.B,3,2,0,0.5,2
6,389,NA,14.6.01,A-REI.A,1,1,1,0.63,3
6,389,NA,14.6.10,A-REI.B,2,2,1,0.5,2
6,389,NA,14.6.04,A-REI.D,2,2,1,0.5,2
6,389,NA,15.1.17,A-REI.B,4,4,1,1,5
6,389,NA,15.8.20,A-SSE.B,2,1,0,0.5,2
6,389,NA,15.8.17,A-REI.D,2,2,1,0.5,2
6,389,NA,15.1.24,A-APR.B,3,1,0,0.5,2
6,389,NA,15.1.07,A-REI.B,2,1,0,0.5,2
6,389,NA,15.1.01,A-SSE.A,2,2,1,0.95,5
6,389,NA,15.1.23,A-CED.A,4,4,1,0.68,4
6,389,NA,15.1.18,A-REI.D,3,3,1,0.61,3
6,389,NA,15.1.13,A-CED.A,3,3,1,0.96,5
6,389,NA,15.1.19,A-SSE.B,4,4,1,0.74,4
6,331,NA,14.8.13,A-CED.A,3,2,0,0.18,1
6,331,NA,14.8.20,A-REI.B,1,1,1,0.59,3
6,331,NA,14.8.09,A-CED.A,1,3,0,0.41,2
6,331,NA,14.8.05,A-REI.D,4,4,1,0.68,4
6,331,NA,14.8.07,A-REI.D,1,1,1,0.78,4
6,331,NA,14.8.06,A-APR.A,2,2,1,0.75,4
6,331,NA,14.8.15,A-SSE.A,1,1,1,0.67,4
6,331,NA,15.6.17,A-SSE.A,4,2,0,0.14,0
6,331,NA,14.8.03,A-REI.B,3,3,1,0.68,4
6,331,NA,14.8.19,A-CED.A,4,4,1,0.74,4
6,331,NA,15.6.05,A-REI.D,1,1,1,0.7,4
6,331,NA,15.6.06,A-REI.C,2,3,0,0.7,4
6,331,NA,15.6.03,A-SSE.A,2,2,1,0.59,3
6,331,NA,15.6.12,A-APR.B,2,2,1,0.63,3
6,331,NA,15.6.18,A-REI.B,4,4,1,0.71,4
6,331,NA,15.6.24,A-CED.A,4,4,1,0.6,3
6,331,NA,15.6.21,A-REI.A,4,1,0,0.19,1
6,331,NA,15.6.19,A-CED.A,1,2,0,0.53,3
6,331,NA,15.6.23,A-REI.B,4,1,0,0.15,0
6,331,NA,15.6.10,A-SSE.B,4,4,1,0.72,4
6,331,NA,14.6.23,A-CED.A,3,3,1,0.78,4
6,331,NA,14.6.12,A-SSE.B,2,1,0,0.64,3
6,331,NA,14.6.14,A-REI.C,3,2,0,0.08,0
6,331,NA,14.6.05,A-REI.B,1,1,1,0.67,4
6,331,NA,14.6.16,A-CED.A,2,2,1,0.58,3
6,331,NA,14.6.22,A-CED.A,4,4,1,0.63,3
6,331,NA,14.6.08,A-REI.B,1,2,0,0.4,2
6,331,NA,14.6.01,A-REI.A,2,1,0,0.62,3
6,331,NA,14.6.10,A-REI.B,2,2,1,0.59,3
6,331,NA,14.6.04,A-REI.D,2,2,1,0.59,3
6,331,NA,15.1.17,A-REI.B,4,4,1,0.67,4
6,331,NA,15.8.20,A-SSE.B,2,1,0,0.1,0
6,331,NA,15.8.17,A-REI.D,1,2,0,0.15,0
6,331,NA,15.1.24,A-APR.B,3,1,0,0.3,1
6,331,NA,15.1.07,A-REI.B,1,1,1,0.54,3
6,331,NA,15.1.01,A-SSE.A,2,2,1,0.76,4
6,331,NA,15.1.23,A-CED.A,2,4,0,0.69,4
6,331,NA,15.1.18,A-REI.D,3,3,1,0.53,3
6,331,NA,15.1.13,A-CED.A,3,3,1,0.65,3
6,331,NA,15.1.19,A-SSE.B,4,4,1,0.59,3
6,117,NA,14.6.23,A-CED.A,3,3,1,1,5
6,117,NA,14.6.12,A-SSE.B,1,1,1,1,5
6,117,NA,14.6.14,A-REI.C,4,2,0,1,5
6,117,NA,14.6.05,A-REI.B,1,1,1,1,5
6,117,NA,14.6.16,A-CED.A,2,2,1,1,5
6,117,NA,14.6.22,A-CED.A,4,4,1,1,5
6,117,NA,14.6.08,A-REI.B,4,2,0,1,5
6,117,NA,14.6.01,A-REI.A,1,1,1,1,5
6,117,NA,14.6.10,A-REI.B,2,2,1,0,0
6,117,NA,14.6.04,A-REI.D,3,2,0,0,0
6,117,NA,15.6.05,A-REI.D,1,1,1,1,5
6,117,NA,15.6.06,A-REI.C,2,3,0,1,5
6,117,NA,15.6.03,A-SSE.A,2,2,1,1,5
6,117,NA,15.6.12,A-APR.B,2,2,1,1,5
6,117,NA,15.6.18,A-REI.B,3,4,0,0,0
6,117,NA,15.6.24,A-CED.A,1,4,0,0.71,4
6,117,NA,15.6.21,A-REI.A,1,1,1,1,5
6,117,NA,15.6.19,A-CED.A,2,2,1,1,5
6,117,NA,15.6.23,A-REI.B,3,1,0,0.5,2
6,117,NA,15.6.10,A-SSE.B,4,4,1,1,5
6,117,NA,14.8.13,A-CED.A,3,2,0,0.66,3
6,117,NA,14.8.20,A-REI.B,1,1,1,1,5
6,117,NA,14.8.09,A-CED.A,3,3,1,0.49,2
6,117,NA,14.8.05,A-REI.D,2,4,0,0.5,2
6,117,NA,14.8.07,A-REI.D,1,1,1,1,5
6,117,NA,14.8.06,A-APR.A,3,2,0,0.51,3
6,117,NA,14.8.15,A-SSE.A,1,1,1,1,5
6,117,NA,15.6.17,A-SSE.A,3,2,0,0,0
6,117,NA,14.8.03,A-REI.B,3,3,1,1,5
6,117,NA,14.8.19,A-CED.A,4,4,1,0.51,3
6,117,NA,15.1.17,A-REI.B,1,4,0,0.5,2
6,117,NA,15.8.20,A-SSE.B,1,1,1,0.52,3
6,117,NA,15.8.17,A-REI.D,2,2,1,0.51,3
6,117,NA,15.1.24,A-APR.B,1,1,1,1,5
6,117,NA,15.1.07,A-REI.B,2,1,0,0.52,3
6,117,NA,15.1.01,A-SSE.A,2,2,1,0.5,2
6,117,NA,15.1.23,A-CED.A,2,4,0,0.43,2
6,117,NA,15.1.18,A-REI.D,3,3,1,0.49,2
6,117,NA,15.1.13,A-CED.A,3,3,1,0.59,3
6,117,NA,15.1.19,A-SSE.B,4,4,1,0.31,1
6,083,NA,15.6.05,A-REI.D,1,1,1,0.99,5
6,083,NA,15.6.06,A-REI.C,3,3,1,0.92,5
6,083,NA,15.6.03,A-SSE.A,2,2,1,0.95,5
6,083,NA,15.6.12,A-APR.B,3,2,0,0.1,0
6,083,NA,15.6.18,A-REI.B,3,4,0,0.48,2
6,083,NA,15.6.24,A-CED.A,3,4,0,0.09,0
6,083,NA,15.6.21,A-REI.A,1,1,1,0.94,5
6,083,NA,15.6.19,A-CED.A,2,2,1,0.96,5
6,083,NA,15.6.23,A-REI.B,3,1,0,0.03,0
6,083,NA,15.6.10,A-SSE.B,3,4,0,1,5
6,083,NA,14.6.23,A-CED.A,3,3,1,1,5
6,083,NA,14.6.12,A-SSE.B,1,1,1,1,5
